state,number of graduates,Population,% graduate
Georgia,856,9810417.0,0.008725419113173273
Georgia,3579,9810417.0,0.036481629679961616
Georgia,765,9810417.0,0.007797833670067235
Georgia,10470,9810417.0,0.10672329219033197
Georgia,393,9810417.0,0.004005945924622776
Georgia,4419,9810417.0,0.04504395684709427
Georgia,2170,9810417.0,0.02211934518175935
Georgia,2058,9810417.0,0.020977701559474995
Georgia,2441,9810417.0,0.024881715017822385
Georgia,1091,9810417.0,0.011120832070644907
Georgia,924,9810417.0,0.009418559883845917
Georgia,1281,9810417.0,0.013057548929877294
Georgia,1217,9810417.0,0.012405181145714806
Georgia,4784,9810417.0,0.048764491866145954
Georgia,8825,9810417.0,0.08995540148803054
Georgia,4602,9810417.0,0.046909320979933875
Georgia,1544,9810417.0,0.015738372792920015
Georgia,1828,9810417.0,0.018633254835141055
Georgia,2129,9810417.0,0.021701422070030254
Georgia,5732,9810417.0,0.058427689669052804
Georgia,1546,9810417.0,0.01575875928617509
Georgia,886,9810417.0,0.00903121651199944
Georgia,870,9810417.0,0.008868124565958818
Georgia,1606,9810417.0,0.016370354083827424
Georgia,3966,9810417.0,0.04042641612481916
Georgia,9718,9810417.0,0.09905797072642274
Georgia,651,9810417.0,0.006635803554527804
Georgia,9959,9810417.0,0.10151454316365961
Georgia,1117,9810417.0,0.011385856482960918
Hawaii,1678,1376298.0,0.12192126995752373
Hawaii,2036,1376298.0,0.1479330784466736
Hawaii,3457,1376298.0,0.2511810668910367
Hawaii,14499,1376298.0,1.05347824381057
Hawaii,5582,1376298.0,0.4055807681185325
Hawaii,4368,1376298.0,0.3173731270408008
Hawaii,8376,1376298.0,0.6085891282265905
Hawaii,1530,1376298.0,0.11116778488379697
Hawaii,7976,1376298.0,0.5795256550543559
Hawaii,4076,1376298.0,0.2961567916250696
Hawaii,2361,1376298.0,0.17154715039911414
Hawaii,2799,1376298.0,0.20337165352271092
Idaho,552,1583364.0,0.03486248266349367
Idaho,186,1583364.0,0.011747140897481564
Idaho,19026,1583364.0,1.2016188318036787
Idaho,725,1583364.0,0.045788586831581365
Idaho,11418,1583364.0,0.7211228750937876
Idaho,9540,1583364.0,0.6025146460321189
Idaho,1095,1583364.0,0.06915655528356082
Idaho,4304,1583364.0,0.2718263141008637
Idaho,251,1583364.0,0.01585232454445093
Idaho,6029,1583364.0,0.3807715724242815
Idaho,1488,1583364.0,0.09397712717985252
Idaho,27692,1583364.0,1.7489345469519326
Idaho,8330,1583364.0,0.5260950735269969
Illinois,406,12848554.0,0.0031598886536181427
Illinois,2714,12848554.0,0.021122999521969554
Illinois,2524,12848554.0,0.019644233895892097
Illinois,3246,12848554.0,0.02526354327498643
Illinois,11332,12848554.0,0.08819669513005121
Illinois,6574,12848554.0,0.051165290662279976
Illinois,543,12848554.0,0.004226156499789782
Illinois,4825,12848554.0,0.03755286392538802
Illinois,2328,12848554.0,0.018118770407938512
Illinois,4340,12848554.0,0.033778120090400834
Illinois,5703,12848554.0,0.04438631771326174
Illinois,5860,12848554.0,0.045608245099020485
Illinois,6842,12848554.0,0.05325112849274712
Illinois,5298,12848554.0,0.041234212036622954
Illinois,11800,12848554.0,0.09183912835638937
Illinois,9384,12848554.0,0.07303545597426761
Illinois,9036,12848554.0,0.07032697998545206
Illinois,12640,12848554.0,0.0983768290190476
Illinois,9671,12848554.0,0.07526917036734251
Illinois,1604,12848554.0,0.01248389507488547
Illinois,958,12848554.0,0.0074560919462221195
Illinois,590,12848554.0,0.004591956417819468
Illinois,4035,12848554.0,0.03140431211169755
Illinois,16420,12848554.0,0.1277964820010096
Illinois,28627,12848554.0,0.22280328198799648
Illinois,684,12848554.0,0.005323556253878842
Illinois,8347,12848554.0,0.06496450884667644
Illinois,11285,12848554.0,0.08783089521202152
Illinois,2900,12848554.0,0.02257063324012959
Illinois,692,12848554.0,0.005385820069713681
Illinois,387,12848554.0,0.0030120120910103972
Illinois,1129,12848554.0,0.00878698100969183
Illinois,381,12848554.0,0.002965314229134267
Illinois,521,12848554.0,0.004054931006243971
Illinois,2031,12848554.0,0.015807226245070066
Illinois,16671,12848554.0,0.1297500092228277
Illinois,3828,12848554.0,0.02979323587697106
Illinois,32695,12848554.0,0.25446443234001276
Illinois,2009,12848554.0,0.015636000751524257
Illinois,10770,12848554.0,0.08382266206765368
Illinois,1010,12848554.0,0.007860806749148581
Illinois,1470,12848554.0,0.011440976159651896
Illinois,2926,12848554.0,0.02277299064159282
Illinois,296,12848554.0,0.002303761185889089
Illinois,17749,12848554.0,0.13814005840657245
Illinois,3705,12848554.0,0.02883592970851039
Illinois,346,12848554.0,0.0026929100348568407
Illinois,7150,12848554.0,0.05564828540238847
Illinois,1923,12848554.0,0.014966664731299725
Illinois,16869,12848554.0,0.13129103866474
Illinois,1066,12848554.0,0.008296653459992464
Illinois,3825,12848554.0,0.029769886946032994
Illinois,5258,12848554.0,0.040922892957448755
Illinois,1659,12848554.0,0.012911958808749997
Illinois,4717,12848554.0,0.03671230241161768
Illinois,1424,12848554.0,0.011082959218601564
Illinois,17685,12848554.0,0.13764194787989373
Illinois,1590,12848554.0,0.0123749333971745
Illinois,6351,12848554.0,0.049429686795883804
Illinois,8520,12848554.0,0.06631096386410486
Illinois,4613,12848554.0,0.03590287280576476
Illinois,623,12848554.0,0.004848794658138185
Illinois,1240,12848554.0,0.009650891454400238
Illinois,7020,12848554.0,0.054636498395072314
Illinois,617,12848554.0,0.004802096796262054
Illinois,10168,12848554.0,0.07913730992608195
Illinois,234,12848554.0,0.0018212166131690772
Illinois,215,12848554.0,0.0016733400505613318
Illinois,571,12848554.0,0.004444079855211723
Illinois,7023,12848554.0,0.054659847326010376
Illinois,2358,12848554.0,0.01835225971731916
Illinois,508,12848554.0,0.0039537523055123555
Illinois,543,12848554.0,0.004226156499789782
Illinois,2153,12848554.0,0.01675674943655138
Illinois,1255,12848554.0,0.009767636109090563
Illinois,3103,12848554.0,0.024150577566938662
Illinois,16106,12848554.0,0.12535262722949211
Illinois,103,12848554.0,0.0008016466288735682
Illinois,4886,12848554.0,0.038027625521128684
Illinois,1427,12848554.0,0.01110630814953963
Illinois,2797,12848554.0,0.021768986611256022
Illinois,2204,12848554.0,0.01715368126249849
Illinois,15814,12848554.0,0.12307999795152044
Illinois,430,12848554.0,0.0033466801011226635
Illinois,9283,12848554.0,0.07224937529935276
Illinois,8950,12848554.0,0.06965764396522753
Illinois,10866,12848554.0,0.08456982785767177
Illinois,3335,12848554.0,0.025956228226149028
Illinois,8437,12848554.0,0.06566497677481839
Illinois,5064,12848554.0,0.039412995423453875
Illinois,1196,12848554.0,0.009308440467308617
Illinois,200,12848554.0,0.0015565953958710061
Illinois,2322,12848554.0,0.018072072546062384
Illinois,2714,12848554.0,0.021122999521969554
Illinois,3340,12848554.0,0.0259951431110458
Illinois,2781,12848554.0,0.02164445897958634
Illinois,8150,12848554.0,0.0634312623817435
Illinois,484,12848554.0,0.0037669608580078347
Illinois,972,12848554.0,0.0075650536239330905
Illinois,3658,12848554.0,0.028470129790480705
Illinois,2069,12848554.0,0.01610297937028556
Illinois,1780,12848554.0,0.013853699023251955
Illinois,2920,12848554.0,0.022726292779716693
Illinois,3039,12848554.0,0.02365246704025994
Illinois,2220,12848554.0,0.01727820889416817
Illinois,1834,12848554.0,0.014273979780137126
Illinois,97,12848554.0,0.000754948766997438
Illinois,1607,12848554.0,0.012507244005823535
Illinois,1930,12848554.0,0.01502114557015521
Illinois,1784,12848554.0,0.013884830931169375
Illinois,13306,12848554.0,0.10356029168729804
Illinois,11229,12848554.0,0.08739504850117764
Illinois,257,12848554.0,0.002000225083694243
Illinois,5212,12848554.0,0.040564876016398424
Illinois,1333,12848554.0,0.010374708313480255
Illinois,906,12848554.0,0.0070513771432956585
Illinois,11225,12848554.0,0.08736391659326022
Illinois,133,12848554.0,0.001035135938254219
Illinois,10721,12848554.0,0.08344129619566529
Illinois,9873,12848554.0,0.07684133171717222
Illinois,2444,12848554.0,0.019021595737543695
Illinois,14830,12848554.0,0.11542154860383512
Indiana,424,6514861.0,0.006508197181797125
Indiana,2016,6514861.0,0.030944635656846707
Indiana,16300,6514861.0,0.25019720297946496
Indiana,1655,6514861.0,0.025403458339326043
Indiana,4051,6514861.0,0.06218091222514187
Indiana,988,6514861.0,0.015165327395319717
Indiana,265,6514861.0,0.004067623238623203
Indiana,2304,6514861.0,0.035365297893539094
Indiana,1064,6514861.0,0.01633189104111354
Indiana,2477,6514861.0,0.03802076513988556
Indiana,1014,6514861.0,0.015564414958354445
Indiana,828,6514861.0,0.012709403930490613
Indiana,1615,6514861.0,0.024789477473118764
Indiana,1163,6514861.0,0.01785149368497655
Indiana,524,6514861.0,0.008043149347315315
Indiana,1053,6514861.0,0.01616304630290654
Indiana,98778,6514861.0,1.5161950500555577
Indiana,12928,6514861.0,0.19843861595819157
Indiana,22409,6514861.0,0.34396743077097114
Indiana,3726,6514861.0,0.057192317687207755
Indiana,4162,6514861.0,0.06388470912886707
Indiana,5717,6514861.0,0.08775321530267491
Indiana,8913,6514861.0,0.13681028651263627
Indiana,10268,6514861.0,0.15760888835540773
Indiana,3981,6514861.0,0.06110644570927914
Indiana,7512,6514861.0,0.11530560667372643
Indiana,36862,6514861.0,0.5658140672533152
Indiana,5904,6514861.0,0.09062357585219392
Indiana,6148,6514861.0,0.09436885913605832
Indiana,4326,6514861.0,0.06640203068031689
Indiana,406,6514861.0,0.006231905792003852
Indiana,399,6514861.0,0.006124459140417578
Tennessee,525,6402387.0,0.008200066631398571
Indiana,283,6514861.0,0.004343914628416478
Indiana,4296,6514861.0,0.06594154503066144
Indiana,619,6514861.0,0.009501353904557594
Indiana,290,6514861.0,0.00445136128000275
Indiana,1240,6514861.0,0.019033406852425553
Indiana,1199,6514861.0,0.018404076464563098
Indiana,2203,6514861.0,0.03381499620636572
Indiana,10766,6514861.0,0.16525295013968833
Indiana,452,6514861.0,0.006937983788142218
Indiana,423,6514861.0,0.006492847660141943
Indiana,8477,6514861.0,0.13011789507097696
Indiana,2311,6514861.0,0.03547274454512537
Indiana,8390,6514861.0,0.12878248668697612
Indiana,6054,6514861.0,0.09292600410047121
Indiana,2205,6514861.0,0.03384569524967609
Indiana,1980,6514861.0,0.03039205287726016
Indiana,1141,6514861.0,0.017513804208562547
Indiana,649,6514861.0,0.009961839554213052
Indiana,1479,6514861.0,0.022701942528014028
Indiana,366,6514861.0,0.005617924925796575
Indiana,2146,6514861.0,0.032940073472020354
Indiana,1874,6514861.0,0.028765003581810875
Indiana,3251,6514861.0,0.04990129490099636
Indiana,18383,6514861.0,0.28217025658720885
Indiana,902,6514861.0,0.013845268532974072
Iowa,398,3062553.0,0.012995693462284573
Iowa,1019,3062553.0,0.033272893562984865
Iowa,1042,3062553.0,0.03402390097412192
Iowa,2293,3062553.0,0.07487217364075005
Iowa,1386,3062553.0,0.045256359645041246
Iowa,1011,3062553.0,0.033011673593893724
Iowa,1419,3062553.0,0.046333892017542226
Iowa,1125,3062553.0,0.036734058153442564
Iowa,20167,3062553.0,0.6585028895826456
Iowa,90,3062553.0,0.0029387246522754058
Iowa,1376,3062553.0,0.04492983468367731
Iowa,3383,3062553.0,0.11046339442941884
Iowa,1694,3062553.0,0.05531332845505041
Iowa,1034,3062553.0,0.03376268100503077
Iowa,187,3062553.0,0.006106016777505565
Iowa,8694,3062553.0,0.28388080140980415
Iowa,229,3062553.0,0.007477421615234087
Iowa,1559,3062553.0,0.0509052414766373
Iowa,2096,3062553.0,0.06843963190188056
Iowa,1721,3062553.0,0.056194945850733036
Iowa,205,3062553.0,0.006693761707960646
Iowa,483,3062553.0,0.01577115563387801
Iowa,177,3062553.0,0.005779491816141631
Iowa,5809,3062553.0,0.18967835005630923
Iowa,4604,3062553.0,0.1503320922119552
Iowa,5697,3062553.0,0.18602127048903316
Iowa,2574,3062553.0,0.0840475250550766
Iowa,27659,3062553.0,0.9031353906365049
Iowa,599,3062553.0,0.019558845185699645
Iowa,6861,3062553.0,0.22402877599179508
Iowa,21974,3062553.0,0.7175059501011084
Iowa,15076,3062553.0,0.49226903175226683
Iowa,1554,3062553.0,0.05074197899595533
Iowa,2466,3062553.0,0.0805210554723461
Iowa,319,3062553.0,0.010416146267509493
Iowa,2101,3062553.0,0.06860289438256252
Iowa,831,3062553.0,0.02713422428934291
Iowa,1305,3062553.0,0.04261150745799338
Iowa,1476,3062553.0,0.04819508429731665
Iowa,50895,3062553.0,1.6618487908617419
Iowa,3207,3062553.0,0.1047165551094136
Iowa,10380,3062553.0,0.33893290989576347
Iowa,1233,3062553.0,0.04026052773617305
Iowa,5201,3062553.0,0.16982563240538204
Iowa,1628,3062553.0,0.053158263710048455
Iowa,2743,3062553.0,0.08956579690212708
Iowa,184,3062553.0,0.0060080592890963845
Iowa,1712,3062553.0,0.05590107338550549
Iowa,3225,3062553.0,0.1053043000398687
Iowa,1573,3062553.0,0.05136237642254681
Iowa,4632,3062553.0,0.1512463621037742
Iowa,1150,3062553.0,0.037550370556852404
Iowa,1714,3062553.0,0.05596637837777828
Iowa,6331,3062553.0,0.20672295303950658
Iowa,1728,3062553.0,0.056423513323687786
Kansas,2852,2868107.0,0.09943841007326434
Kansas,1897,2868107.0,0.0661411865038508
Kansas,5210,2868107.0,0.18165291601742892
Kansas,2113,2868107.0,0.07367228628499564
Kansas,665,2868107.0,0.02318602478917279
Kansas,482,2868107.0,0.01680550969681396
Kansas,486,2868107.0,0.016944974507575903
Kansas,508,2868107.0,0.01771203096676658
Kansas,88,2868107.0,0.0030682258367627146
Kansas,9142,2868107.0,0.3187468249964175
Kansas,1037,2868107.0,0.03615625219003336
Kansas,2318,2868107.0,0.08081985783654516
Kansas,1866,2868107.0,0.06506033422044576
Kansas,1402,2868107.0,0.048882416172060524
Kansas,3888,2868107.0,0.13555979606060722
Kansas,1785,2868107.0,0.062236171802516435
Kansas,474,2868107.0,0.01652658007529008
Kansas,3873,2868107.0,0.13503680302024992
Kansas,834,2868107.0,0.02907841304386482
Kansas,11433,2868107.0,0.39862529536031954
Kansas,234,2868107.0,0.008158691429573582
Kansas,1609,2868107.0,0.056099720128991004
Kansas,1931,2868107.0,0.06732663739532731
Kansas,1997,2868107.0,0.06962780677289934
Kansas,742,2868107.0,0.025870722396340164
Kansas,445,2868107.0,0.015515460197266002
Kansas,3226,2868107.0,0.11247836987950591
Kansas,6127,2868107.0,0.213625223884604
Kansas,1031,2868107.0,0.03594705497389045
Kansas,19672,2868107.0,0.6858879393272287
Missouri,783,6007182.0,0.013034397825802515
Kansas,6570,2868107.0,0.22907095167648905
Kansas,19217,2868107.0,0.6700238171030578
Kansas,2795,2868107.0,0.09745103651990669
Kansas,20169,2868107.0,0.7032164420643999
Kansas,684,2868107.0,0.02384848264029201
Kansas,1959,2868107.0,0.06830289107066088
Kansas,825,2868107.0,0.028764617219650453
Kansas,327,2868107.0,0.011401248279788724
Kansas,637,2868107.0,0.022209771113839198
Kansas,1438,2868107.0,0.05013759946891799
Kansas,2667,2868107.0,0.09298816257552454
Kansas,844,2868107.0,0.029427075070769675
Kansas,626,2868107.0,0.021826242884243858
Kansas,538,2868107.0,0.018758017047481142
Kansas,6236,2868107.0,0.21742563997786693
Kansas,1541,2868107.0,0.053728818346037995
Kansas,890,2868107.0,0.031030920394532004
Kansas,447,2868107.0,0.015585192602646973
Kansas,1857,2868107.0,0.06474653839623139
Kansas,1358,2868107.0,0.04734830325367917
Kansas,690,2868107.0,0.024057679856434925
Kansas,725,2868107.0,0.025277996950601914
Kansas,6179,2868107.0,0.21543826642450928
Kansas,2934,2868107.0,0.10229743869388415
Kansas,11670,2868107.0,0.40688858539796463
Kentucky,631,4361333.0,0.014468053689090009
Kentucky,1547,4361333.0,0.03547080674646949
Kentucky,3359,4361333.0,0.07701773746696251
Kentucky,2593,4361333.0,0.059454299866577486
Kentucky,1623,4361333.0,0.03721339324468001
Kentucky,4758,4361333.0,0.10909508629586412
Kentucky,928,4361333.0,0.02127789829393903
Kentucky,3048,4361333.0,0.06988689008612733
Kentucky,12365,4361333.0,0.2835142375049096
Kentucky,1381,4361333.0,0.03166463097406229
Kentucky,152,4361333.0,0.0034851729964210485
Kentucky,847,4361333.0,0.019420667947162025
Kentucky,2096,4361333.0,0.04805870131906919
Kentucky,13891,4361333.0,0.3185035400873999
Kentucky,6929,4361333.0,0.15887344534343056
Kentucky,1043,4361333.0,0.023914706810968113
Kentucky,3790,4361333.0,0.08690003721339325
Kentucky,2036,4361333.0,0.04668297513627141
Kentucky,3609,4361333.0,0.08274992989528661
Kentucky,86,4361333.0,0.0019718741953434877
Kentucky,13498,4361333.0,0.3094925335900744
Kentucky,1282,4361333.0,0.029394682772445946
Kentucky,2370,4361333.0,0.054341184220512394
Kentucky,657,4361333.0,0.015064201701635718
Kentucky,21441,4361333.0,0.49161575142278746
Kentucky,559,4361333.0,0.012817182269732672
Kentucky,2200,4361333.0,0.05044329336925202
Kentucky,381,4361333.0,0.008735861260765917
Kentucky,15954,4361333.0,0.36580559200593027
Kentucky,4522,4361333.0,0.10368389664352619
Kentucky,3595,4361333.0,0.08242892711930046
Kentucky,2154,4361333.0,0.04938856996244038
Kentucky,1247,4361333.0,0.028592175832480575
Kentucky,10076,4361333.0,0.23103028363117423
Kentucky,9172,4361333.0,0.2103026758103543
Kentucky,4646,4361333.0,0.10652706408797494
Kentucky,12794,4361333.0,0.2933506797119138
Kentucky,122,4361333.0,0.002797309905022157
Kentucky,7104,4361333.0,0.16288598004325744
Kentucky,1738,4361333.0,0.03985020176170909
Kentucky,4715,4361333.0,0.1081091491981924
Kentucky,1420,4361333.0,0.032558852992880846
Kentucky,748,4361333.0,0.017150719745545686
Kentucky,443,4361333.0,0.010157444982990293
Kentucky,7504,4361333.0,0.17205748792857598
Kentucky,5221,4361333.0,0.11971110667312035
Kentucky,1371,4361333.0,0.031435343276929324
Kentucky,533,4361333.0,0.012221034257186965
Kentucky,3687,4361333.0,0.08453837393292371
Kentucky,1502,4361333.0,0.03443901210937115
Kentucky,1082,4361333.0,0.024808928829786674
Kentucky,818,4361333.0,0.01875573362547643
Kentucky,17509,4361333.0,0.4014598289101062
Louisiana,2242,4567968.0,0.0490809042445131
Louisiana,2324,4567968.0,0.05087601314194846
Louisiana,8464,4567968.0,0.18529026473040092
Louisiana,23,4567968.0,0.0005035061541586982
Louisiana,586,4567968.0,0.01282846114508683
Louisiana,18698,4567968.0,0.4093286117591017
Louisiana,199,4567968.0,0.004356422812068736
Louisiana,1183,4567968.0,0.02589772958129304
Louisiana,2506,4567968.0,0.05486027923137816
Louisiana,4155,4567968.0,0.09095948132736482
Louisiana,630,4567968.0,0.01379169030956434
Louisiana,2211,4567968.0,0.04840226551499485
Louisiana,24923,4567968.0,0.5456036469607493
Louisiana,2673,4567968.0,0.0585161717420087
Louisiana,3674,4567968.0,0.08042963523387205
Louisiana,2832,4567968.0,0.061996931677279696
Louisiana,1116,4567968.0,0.024430994262656835
Louisiana,9245,4567968.0,0.2023875823998767
Louisiana,2946,4567968.0,0.06449257087615325
Louisiana,7575,4567968.0,0.1658286572935712
Louisiana,7144,4567968.0,0.15639338979607564
Louisiana,5888,4567968.0,0.12889757546462674
Louisiana,7276,4567968.0,0.15928307728950816
Louisiana,2694,4567968.0,0.058975894752327514
Louisiana,7836,4567968.0,0.17154235756467645
Louisiana,878,4567968.0,0.0192208001457103
Louisiana,1486,4567968.0,0.03253087587303589
Louisiana,133,4567968.0,0.0029115790653524718
Louisiana,1968,4567968.0,0.043082613538448604
Louisiana,326,4567968.0,0.007136652445901548
Louisiana,3225,4567968.0,0.07060031944181745
Louisiana,13730,4567968.0,0.3005712824608228
Louisiana,5746,4567968.0,0.12578897225199476
Louisiana,1809,4567968.0,0.039601853603177604
Louisiana,3018,4567968.0,0.06606876405438918
Louisiana,15053,4567968.0,0.329533832110908
Louisiana,3151,4567968.0,0.06898034311974165
Louisiana,8290,4567968.0,0.18148113121633078
Louisiana,2504,4567968.0,0.05481649608753827
Louisiana,2410,4567968.0,0.05275868832706359
Maine,988,1328320.0,0.07437966754998795
Maine,362,1328320.0,0.027252469284509754
Maine,1791,1328320.0,0.1348319682004336
Maine,464,1328320.0,0.03493134184533847
Maine,1795,1328320.0,0.13513310045772103
Maine,225,1328320.0,0.016938689472416286
Maine,3109,1328320.0,0.23405504697663213
Maine,1820,1328320.0,0.1370151770657673
Maine,2558,1328320.0,0.1925740785352927
Maine,2350,1328320.0,0.17691520115634787
Maine,2263,1328320.0,0.1703655745603469
Maine,4770,1328320.0,0.35910021681522525
Maine,1901,1328320.0,0.14311310527583715
Maine,1209,1328320.0,0.09101722476511684
Maine,892,1328320.0,0.06715249337509034
Maine,9182,1328320.0,0.6912490966032281
Maine,994,1328320.0,0.07483136593591905
Maine,1263,1328320.0,0.09508251023849675
Maine,2653,1328320.0,0.19972596964586845
Maine,1086,1328320.0,0.08175740785352927
Maine,378,1328320.0,0.02845699831365936
Maine,1276,1328320.0,0.0960611900746808
Maine,7157,1328320.0,0.5388008913514816
Maine,7098,1328320.0,0.5343591905564924
Maine,1339,1328320.0,0.10080402312695735
Maine,553,1328320.0,0.04163153456998314
Maine,463,1328320.0,0.03485605878101662
Maryland,3191,5834299.0,0.05469380297444474
Maryland,16463,5834299.0,0.2821761448976132
Maryland,360,5834299.0,0.00617040710460674
Maryland,5394,5834299.0,0.09245326645069099
Maryland,3526,5834299.0,0.06043570958567602
Maryland,4358,5834299.0,0.0746962060052116
Maryland,442,5834299.0,0.007575888722878276
Maryland,2604,5834299.0,0.04463261138998875
Maryland,8781,5834299.0,0.15050651329319942
Maryland,2563,5834299.0,0.04392987058085299
Maryland,1011,5834299.0,0.017328559952103927
Maryland,2920,5834299.0,0.05004885762625467
Maryland,6050,5834299.0,0.10369711939686327
Maryland,4703,5834299.0,0.08060951281379305
Maryland,769,5834299.0,0.013180675176229398
Maryland,1449,5834299.0,0.02483588859604213
Maryland,845,5834299.0,0.01448331667609082
Maryland,4905,5834299.0,0.08407179680026683
Maryland,6992,5834299.0,0.11984301798725092
Maryland,1388,5834299.0,0.02379034739220599
Maryland,9969,5834299.0,0.17086885673840163
Maryland,6117,5834299.0,0.10484550071910954
Maryland,693,5834299.0,0.011878033676367975
Maryland,4004,5834299.0,0.06862863901901496
Maryland,26740,5834299.0,0.4583241277144007
Maryland,11136,5834299.0,0.1908712597691685
Maryland,26658,5834299.0,0.4569186460961291
Maryland,1896,5834299.0,0.0324974774175955
Maryland,3530,5834299.0,0.060504269664616084
Maryland,26155,5834299.0,0.4482972161694147
Maryland,6252,5834299.0,0.10715940338333704
Maryland,1741,5834299.0,0.029840774358667596
Maryland,340,5834299.0,0.005827606709906366
Maryland,1234,5834299.0,0.021150784353013104
Maryland,13825,5834299.0,0.23696077283663383
Maryland,683,5834299.0,0.011706633479017788
Maryland,8004,5834299.0,0.13718871795908985
Maryland,1819,5834299.0,0.031177695897999055
Maryland,1037,5834299.0,0.017774200465214416
Maryland,443,5834299.0,0.007593028742613295
Maryland,462,5834299.0,0.00791868911757865
Maryland,18779,5834299.0,0.32187243060391657
Maryland,3965,5834299.0,0.06796017824934923
Maryland,1483,5834299.0,0.025418649267032765
Maryland,1692,5834299.0,0.02900091339165168
Maryland,3416,5834299.0,0.058550307414823956
Massachusetts,1513,6605058.0,0.02290668757185781
Massachusetts,1785,6605058.0,0.027024743764551346
Massachusetts,1143,6605058.0,0.017304919956796744
Massachusetts,2240,6605058.0,0.03391340393982914
Massachusetts,2106,6605058.0,0.03188465566842865
Massachusetts,96,6605058.0,0.001453431597421249
Massachusetts,1458,6605058.0,0.02207399238583522
Massachusetts,1204,6605058.0,0.018228454617658166
Massachusetts,1902,6605058.0,0.028796113523908495
Massachusetts,4247,6605058.0,0.06429920827341713
Massachusetts,4402,6605058.0,0.06664589470675351
Massachusetts,2400,6605058.0,0.03633578993553122
Massachusetts,578,6605058.0,0.00875086940947377
Massachusetts,9698,6605058.0,0.14682687116449242
Massachusetts,545,6605058.0,0.008251252297860216
Massachusetts,18165,6605058.0,0.27501651007455197
Massachusetts,3614,6605058.0,0.05471564367792077
Massachusetts,9615,6605058.0,0.14557025842922197
Massachusetts,9335,6605058.0,0.14133108293674335
Massachusetts,14023,6605058.0,0.21230699261081432
Massachusetts,1050,6605058.0,0.01589690809679491
Massachusetts,4051,6605058.0,0.06133178542868208
Massachusetts,698,6605058.0,0.01056765890625033
Massachusetts,2380,6605058.0,0.036032991686068466
Massachusetts,2849,6605058.0,0.04313361063597019
Massachusetts,1300,6605058.0,0.019681886215079415
Massachusetts,1321,6605058.0,0.01999982437701531
Massachusetts,3758,6605058.0,0.05689579107405264
Massachusetts,2176,6605058.0,0.03294444954154831
Massachusetts,2724,6605058.0,0.04124112157682794
Massachusetts,1930,6605058.0,0.029220031073156356
Massachusetts,4245,6605058.0,0.06426892844847086
Massachusetts,4584,6605058.0,0.06940135877686464
Massachusetts,482,6605058.0,0.007297437812052522
Massachusetts,1710,6605058.0,0.025889250329066
Massachusetts,2240,6605058.0,0.03391340393982914
Massachusetts,1492,6605058.0,0.02258874940992191
Massachusetts,10534,6605058.0,0.1594838379920358
Massachusetts,2912,6605058.0,0.044087425121777886
Massachusetts,6740,6605058.0,0.1020430100689502
Massachusetts,1687,6605058.0,0.02554103234218382
Massachusetts,302,6605058.0,0.004572253566887679
Massachusetts,1948,6605058.0,0.02949254949767284
Massachusetts,12734,6605058.0,0.19279164543293942
Massachusetts,266,6605058.0,0.004027216717854711
Massachusetts,22134,6605058.0,0.33510682268043673
Massachusetts,12366,6605058.0,0.18722015764282463
Massachusetts,5377,6605058.0,0.08140730936806309
Massachusetts,3897,6605058.0,0.059000238907818824
Massachusetts,2120,6605058.0,0.03209661444305258
Massachusetts,4528,6605058.0,0.06855352367836892
Massachusetts,1376,6605058.0,0.020832519563037902
Massachusetts,8272,6605058.0,0.12523735597779762
Massachusetts,2758,6605058.0,0.041755878600914634
Massachusetts,9702,6605058.0,0.146887430814385
Massachusetts,392,6605058.0,0.0059348456894701
Massachusetts,2183,6605058.0,0.03305042892886027
Massachusetts,1268,6605058.0,0.019197409015938995
Massachusetts,4734,6605058.0,0.07167234564783534
Massachusetts,484,6605058.0,0.0073277176369987975
Massachusetts,431,6605058.0,0.006525302275922482
Massachusetts,962,6605058.0,0.014564595799158767
Massachusetts,1281,6605058.0,0.019394227878089792
Massachusetts,1538,6605058.0,0.02328518538368626
Massachusetts,7750,6605058.0,0.11733432166681959
Massachusetts,779,6605058.0,0.01179399181657451
Massachusetts,13223,6605058.0,0.2001950626323039
Massachusetts,7352,6605058.0,0.11130863650251066
Massachusetts,1347,6605058.0,0.0203934621013169
Massachusetts,313,6605058.0,0.004738792604092197
Massachusetts,4576,6605058.0,0.06928023947707954
Massachusetts,8582,6605058.0,0.1299307288444704
Massachusetts,1188,6605058.0,0.017986216018087954
Massachusetts,2437,6605058.0,0.03689596669703733
Massachusetts,7664,6605058.0,0.11603228919412972
Massachusetts,699,6605058.0,0.010582798818723468
Massachusetts,1732,6605058.0,0.02622232840347503
Massachusetts,350,6605058.0,0.005298969365598304
Massachusetts,2606,6605058.0,0.039454611904997654
Massachusetts,2182,6605058.0,0.03303528901638714
Massachusetts,6792,6605058.0,0.10283028551755337
Massachusetts,7437,6605058.0,0.11259552906272739
Massachusetts,2481,6605058.0,0.0375621228458554
Massachusetts,5658,6605058.0,0.08566162477301487
Massachusetts,5180,6605058.0,0.0784247466108549
Massachusetts,2474,6605058.0,0.03745614345854344
Massachusetts,4012,6605058.0,0.0607413288422297
Massachusetts,2667,6605058.0,0.04037814656585907
Massachusetts,5692,6605058.0,0.08617638179710156
Massachusetts,1654,6605058.0,0.02504141523057027
Massachusetts,880,6605058.0,0.013323122976361448
